date;state;country;confirmed
2020-03-16;;Moldova;23.0
2020-03-16;;Monaco;7.0
2020-03-16;;Mongolia;1.0
2020-03-16;;Montenegro;0.0
2020-03-16;;Morocco;29.0
2020-03-16;;Mozambique;0.0
2020-03-16;;Namibia;2.0
2020-03-16;;Nepal;1.0
2020-03-16;;Netherlands;1413.0
2020-03-16;;New Zealand;8.0
2020-03-16;;Nicaragua;0.0
2020-03-16;;Niger;0.0
2020-03-16;;Nigeria;2.0
2020-03-16;;North Macedonia;18.0
2020-03-16;;Norway;1333.0
2020-03-16;;Oman;22.0
2020-03-16;;Pakistan;236.0
2020-03-16;;Panama;55.0
2020-03-16;;Papua New Guinea;0.0
2020-03-16;;Paraguay;8.0
2020-03-16;;Peru;86.0
2020-03-16;;Philippines;142.0
2020-03-16;;Poland;177.0
2020-03-16;;Portugal;331.0
2020-03-16;;Qatar;439.0
2020-03-16;;Romania;158.0
2020-03-16;;Russia;90.0
2020-03-16;;Rwanda;5.0
2020-03-16;;Saint Kitts and Nevis;0.0
2020-03-16;;Saint Lucia;2.0
2020-03-16;;Saint Vincent and the Grenadines;1.0
2020-03-16;;San Marino;109.0
2020-03-16;;Sao Tome and Principe;0.0
2020-03-16;;Saudi Arabia;118.0
2020-03-16;;Senegal;24.0
2020-03-16;;Serbia;55.0
2020-03-16;;Seychelles;3.0
2020-03-16;;Sierra Leone;0.0
2020-03-16;;Singapore;243.0
2020-03-16;;Slovakia;63.0
2020-03-16;;Slovenia;253.0
2020-03-16;;Somalia;1.0
2020-03-16;;South Africa;62.0
2020-03-16;;South Sudan;0.0
2020-03-16;;Spain;9942.0
2020-03-16;;Sri Lanka;28.0
2020-03-16;;Sudan;1.0
2020-03-16;;Suriname;1.0
2020-03-16;;Sweden;1103.0
2020-03-16;;Switzerland;2200.0
2020-03-16;;Syria;0.0
2020-03-16;;Taiwan*;67.0
2020-03-16;;Tajikistan;0.0
2020-03-16;;Tanzania;1.0
2020-03-16;;Thailand;147.0
2020-03-16;;Timor-Leste;0.0
2020-03-16;;Togo;1.0
2020-03-16;;Trinidad and Tobago;4.0
2020-03-16;;Tunisia;20.0
2020-03-16;;Turkey;18.0
2020-03-16;;US;4360.0
2020-03-16;;Uganda;0.0
2020-03-16;;Ukraine;7.0
2020-03-16;;United Arab Emirates;98.0
2020-03-16;;United Kingdom;3684.0
2020-03-16;;Uruguay;29.0
2020-03-16;;Uzbekistan;6.0
2020-03-16;;Venezuela;17.0
2020-03-16;;Vietnam;61.0
2020-03-16;;West Bank and Gaza;38.0
2020-03-16;;Western Sahara;0.0
2020-03-16;;Yemen;0.0
2020-03-16;;Zambia;0.0
2020-03-16;;Zimbabwe;0.0
2020-03-16;Alberta;Canada;56.0
2020-03-16;Anguilla;United Kingdom;0.0
2020-03-16;Anhui;China;990.0
2020-03-16;Aruba;Netherlands;2.0
2020-03-16;Australian Capital Territory;Australia;2.0
2020-03-16;Beijing;China;452.0
2020-03-16;Bermuda;United Kingdom;0.0
2020-03-16;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-16;British Columbia;Canada;103.0
2020-03-16;British Virgin Islands;United Kingdom;0.0
2020-03-16;Cayman Islands;United Kingdom;1.0
2020-03-16;Channel Islands;United Kingdom;6.0
2020-03-16;Chongqing;China;576.0
2020-03-16;Curacao;Netherlands;1.0
2020-03-16;Diamond Princess;Canada;0.0
2020-03-16;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-16;Faroe Islands;Denmark;18.0
2020-03-16;French Guiana;France;11.0
2020-03-16;French Polynesia;France;3.0
2020-03-16;Fujian;China;296.0
2020-03-16;Gansu;China;133.0
2020-03-16;Gibraltar;United Kingdom;1.0
2020-03-16;Grand Princess;Canada;2.0
2020-03-16;Greenland;Denmark;1.0
2020-03-16;Guadeloupe;France;6.0
2020-03-16;Guangdong;China;1361.0
2020-03-16;Guangxi;China;252.0
2020-03-16;Guizhou;China;146.0
2020-03-16;Hainan;China;168.0
2020-03-16;Hebei;China;318.0
2020-03-16;Heilongjiang;China;482.0
2020-03-16;Henan;China;1273.0
2020-03-16;Hong Kong;China;155.0
2020-03-16;Hubei;China;67798.0
2020-03-16;Hunan;China;1018.0
2020-03-16;Inner Mongolia;China;75.0
2020-03-16;Isle of Man;United Kingdom;0.0
2020-03-16;Jiangsu;China;631.0
2020-03-16;Jiangxi;China;935.0
2020-03-16;Jilin;China;93.0
2020-03-16;Liaoning;China;125.0
2020-03-16;Macau;China;11.0
2020-03-16;Manitoba;Canada;7.0
2020-03-16;Martinique;France;15.0
2020-03-16;Mayotte;France;1.0
2020-03-16;Montserrat;United Kingdom;0.0
2020-03-16;New Brunswick;Canada;6.0
2020-03-16;New Caledonia;France;0.0
2020-03-16;New South Wales;Australia;171.0
2020-03-16;Newfoundland and Labrador;Canada;1.0
2020-03-16;Ningxia;China;75.0
2020-03-16;Northern Territory;Australia;1.0
2020-03-16;Northwest Territories;Canada;0.0
2020-03-16;Nova Scotia;Canada;5.0
2020-03-16;Ontario;Canada;177.0
2020-03-16;Prince Edward Island;Canada;1.0
2020-03-16;Qinghai;China;18.0
2020-03-16;Quebec;Canada;50.0
2020-03-16;Queensland;Australia;68.0
2020-03-16;Reunion;France;9.0
2020-03-16;Saint Barthelemy;France;3.0
2020-03-16;Saint Pierre and Miquelon;France;0.0
2020-03-16;Saskatchewan;Canada;7.0
2020-03-16;Shaanxi;China;245.0
2020-03-16;Shandong;China;760.0
2020-03-16;Shanghai;China;355.0
2020-03-16;Shanxi;China;133.0
2020-03-16;Sichuan;China;539.0
2020-03-16;Sint Maarten;Netherlands;0.0
2020-03-16;South Australia;Australia;29.0
2020-03-16;St Martin;France;2.0
2020-03-16;Tasmania;Australia;7.0
2020-03-16;Tianjin;China;136.0
2020-03-16;Tibet;China;1.0
2020-03-16;Turks and Caicos Islands;United Kingdom;0.0
2020-03-16;Victoria;Australia;71.0
2020-03-16;Western Australia;Australia;28.0
2020-03-16;Xinjiang;China;76.0
2020-03-16;Yukon;Canada;0.0
2020-03-16;Yunnan;China;176.0
2020-03-16;Zhejiang;Afghanistan;21.0
2020-03-16;Zhejiang;Albania;51.0
2020-03-16;Zhejiang;Algeria;54.0
2020-03-16;Zhejiang;Andorra;2.0
2020-03-16;Zhejiang;Angola;0.0
2020-03-16;Zhejiang;Antigua and Barbuda;1.0
2020-03-16;Zhejiang;Argentina;56.0
2020-03-16;Zhejiang;Armenia;52.0
2020-03-16;Zhejiang;Austria;1018.0
2020-03-16;Zhejiang;Azerbaijan;28.0
2020-03-16;Zhejiang;Bahamas;1.0
2020-03-16;Zhejiang;Bahrain;214.0
2020-03-16;Zhejiang;Bangladesh;8.0
2020-03-16;Zhejiang;Barbados;0.0
2020-03-16;Zhejiang;Belarus;36.0
2020-03-16;Zhejiang;Belgium;1058.0
2020-03-16;Zhejiang;Belize;0.0
2020-03-16;Zhejiang;Benin;1.0
2020-03-16;Zhejiang;Bhutan;1.0
2020-03-16;Zhejiang;Bolivia;11.0
2020-03-16;Zhejiang;Bosnia and Herzegovina;25.0
2020-03-16;Zhejiang;Botswana;0.0
2020-03-16;Zhejiang;Brazil;200.0
2020-03-16;Zhejiang;Brunei;54.0
2020-03-16;Zhejiang;Bulgaria;52.0
2020-03-16;Zhejiang;Burkina Faso;15.0
2020-03-16;Zhejiang;Burma;0.0
2020-03-16;Zhejiang;Burundi;0.0
2020-03-16;Zhejiang;Cabo Verde;0.0
2020-03-16;Zhejiang;Cambodia;7.0
2020-03-16;Zhejiang;Cameroon;4.0
2020-03-16;Zhejiang;Central African Republic;1.0
2020-03-16;Zhejiang;Chad;0.0
2020-03-16;Zhejiang;Chile;155.0
2020-03-16;Zhejiang;China;1231.0
2020-03-16;Zhejiang;Colombia;57.0
2020-03-16;Zhejiang;Comoros;0.0
2020-03-16;Zhejiang;Congo (Brazzaville);1.0
2020-03-16;Zhejiang;Congo (Kinshasa);2.0
2020-03-16;Zhejiang;Costa Rica;35.0
2020-03-16;Zhejiang;Cote d'Ivoire;1.0
2020-03-16;Zhejiang;Croatia;57.0
2020-03-16;Zhejiang;Cuba;4.0
2020-03-16;Zhejiang;Cyprus;33.0
2020-03-16;Zhejiang;Czechia;298.0
2020-03-16;Zhejiang;Denmark;914.0
2020-03-16;Zhejiang;Diamond Princess;706.0
2020-03-16;Zhejiang;Djibouti;0.0
2020-03-16;Zhejiang;Dominica;0.0
2020-03-16;Zhejiang;Dominican Republic;11.0
2020-03-16;Zhejiang;Ecuador;37.0
2020-03-16;Zhejiang;Egypt;150.0
2020-03-16;Zhejiang;El Salvador;0.0
2020-03-16;Zhejiang;Equatorial Guinea;1.0
2020-03-16;Zhejiang;Eritrea;0.0
2020-03-16;Zhejiang;Estonia;205.0
2020-03-16;Zhejiang;Eswatini;1.0
2020-03-16;Zhejiang;Ethiopia;5.0
2020-03-16;Zhejiang;Fiji;0.0
2020-03-16;Zhejiang;Finland;277.0
2020-03-16;Zhejiang;France;6633.0
2020-03-16;Zhejiang;Gabon;1.0
2020-03-16;Zhejiang;Gambia;0.0
2020-03-16;Zhejiang;Georgia;33.0
2020-03-16;Zhejiang;Germany;7272.0
2020-03-16;Zhejiang;Ghana;6.0
2020-03-16;Zhejiang;Greece;331.0
2020-03-16;Zhejiang;Grenada;0.0
2020-03-16;Zhejiang;Guatemala;2.0
2020-03-16;Zhejiang;Guinea;1.0
2020-03-16;Zhejiang;Guinea-Bissau;0.0
2020-03-16;Zhejiang;Guyana;4.0
2020-03-16;Zhejiang;Haiti;0.0
2020-03-16;Zhejiang;Holy See;1.0
2020-03-16;Zhejiang;Honduras;6.0
2020-03-16;Zhejiang;Hungary;39.0
2020-03-16;Zhejiang;Iceland;180.0
2020-03-16;Zhejiang;India;119.0
2020-03-16;Zhejiang;Indonesia;134.0
2020-03-16;Zhejiang;Iran;14991.0
2020-03-16;Zhejiang;Iraq;124.0
2020-03-16;Zhejiang;Ireland;169.0
2020-03-16;Zhejiang;Israel;218.0
2020-03-16;Zhejiang;Italy;27980.0
2020-03-16;Zhejiang;Jamaica;10.0
2020-03-16;Zhejiang;Japan;843.0
2020-03-16;Zhejiang;Jordan;17.0
2020-03-16;Zhejiang;Kazakhstan;10.0
2020-03-16;Zhejiang;Kenya;3.0
2020-03-16;Zhejiang;Korea, South;8236.0
2020-03-16;Zhejiang;Kosovo;0.0
2020-03-16;Zhejiang;Kuwait;123.0
2020-03-16;Zhejiang;Kyrgyzstan;0.0
2020-03-16;Zhejiang;Laos;0.0
2020-03-16;Zhejiang;Latvia;34.0
2020-03-16;Zhejiang;Lebanon;110.0
2020-03-16;Zhejiang;Lesotho;0.0
2020-03-16;Zhejiang;Liberia;1.0
2020-03-16;Zhejiang;Libya;0.0
2020-03-16;Zhejiang;Liechtenstein;4.0
2020-03-16;Zhejiang;Lithuania;17.0
2020-03-16;Zhejiang;Luxembourg;77.0
2020-03-16;Zhejiang;MS Zaandam;0.0
2020-03-16;Zhejiang;Madagascar;0.0
2020-03-16;Zhejiang;Malawi;0.0
2020-03-16;Zhejiang;Malaysia;566.0
2020-03-16;Zhejiang;Maldives;13.0
2020-03-16;Zhejiang;Mali;0.0
2020-03-16;Zhejiang;Malta;30.0
2020-03-16;Zhejiang;Mauritania;1.0
2020-03-16;Zhejiang;Mauritius;0.0
2020-03-16;Zhejiang;Mexico;82.0
2020-03-16;Zhejiang;Moldova;23.0
2020-03-16;Zhejiang;Monaco;7.0
2020-03-16;Zhejiang;Mongolia;1.0
2020-03-16;Zhejiang;Montenegro;0.0
2020-03-16;Zhejiang;Morocco;29.0
2020-03-16;Zhejiang;Mozambique;0.0
2020-03-16;Zhejiang;Namibia;2.0
2020-03-16;Zhejiang;Nepal;1.0
2020-03-16;Zhejiang;Netherlands;1413.0
2020-03-16;Zhejiang;New Zealand;8.0
2020-03-16;Zhejiang;Nicaragua;0.0
2020-03-16;Zhejiang;Niger;0.0
2020-03-16;Zhejiang;Nigeria;2.0
2020-03-16;Zhejiang;North Macedonia;18.0
2020-03-16;Zhejiang;Norway;1333.0
2020-03-16;Zhejiang;Oman;22.0
2020-03-16;Zhejiang;Pakistan;236.0
2020-03-16;Zhejiang;Panama;55.0
2020-03-16;Zhejiang;Papua New Guinea;0.0
2020-03-16;Zhejiang;Paraguay;8.0
2020-03-16;Zhejiang;Peru;86.0
2020-03-16;Zhejiang;Philippines;142.0
2020-03-16;Zhejiang;Poland;177.0
2020-03-16;Zhejiang;Portugal;331.0
2020-03-16;Zhejiang;Qatar;439.0
2020-03-16;Zhejiang;Romania;158.0
2020-03-16;Zhejiang;Russia;90.0
2020-03-16;Zhejiang;Rwanda;5.0
2020-03-16;Zhejiang;Saint Kitts and Nevis;0.0
2020-03-16;Zhejiang;Saint Lucia;2.0
2020-03-16;Zhejiang;Saint Vincent and the Grenadines;1.0
2020-03-16;Zhejiang;San Marino;109.0
2020-03-16;Zhejiang;Sao Tome and Principe;0.0
2020-03-16;Zhejiang;Saudi Arabia;118.0
2020-03-16;Zhejiang;Senegal;24.0
2020-03-16;Zhejiang;Serbia;55.0
2020-03-16;Zhejiang;Seychelles;3.0
2020-03-16;Zhejiang;Sierra Leone;0.0
2020-03-16;Zhejiang;Singapore;243.0
2020-03-16;Zhejiang;Slovakia;63.0
2020-03-16;Zhejiang;Slovenia;253.0
2020-03-16;Zhejiang;Somalia;1.0
2020-03-16;Zhejiang;South Africa;62.0
2020-03-16;Zhejiang;South Sudan;0.0
2020-03-16;Zhejiang;Spain;9942.0
2020-03-16;Zhejiang;Sri Lanka;28.0
2020-03-16;Zhejiang;Sudan;1.0
2020-03-16;Zhejiang;Suriname;1.0
2020-03-16;Zhejiang;Sweden;1103.0
2020-03-16;Zhejiang;Switzerland;2200.0
2020-03-16;Zhejiang;Syria;0.0
2020-03-16;Zhejiang;Taiwan*;67.0
2020-03-16;Zhejiang;Tajikistan;0.0
2020-03-16;Zhejiang;Tanzania;1.0
2020-03-16;Zhejiang;Thailand;147.0
2020-03-16;Zhejiang;Timor-Leste;0.0
2020-03-16;Zhejiang;Togo;1.0
2020-03-16;Zhejiang;Trinidad and Tobago;4.0
2020-03-16;Zhejiang;Tunisia;20.0
2020-03-16;Zhejiang;Turkey;18.0
2020-03-16;Zhejiang;US;4360.0
2020-03-16;Zhejiang;Uganda;0.0
2020-03-16;Zhejiang;Ukraine;7.0
2020-03-16;Zhejiang;United Arab Emirates;98.0
2020-03-16;Zhejiang;United Kingdom;3684.0
2020-03-16;Zhejiang;Uruguay;29.0
2020-03-16;Zhejiang;Uzbekistan;6.0
2020-03-16;Zhejiang;Venezuela;17.0
2020-03-16;Zhejiang;Vietnam;61.0
2020-03-16;Zhejiang;West Bank and Gaza;38.0
2020-03-16;Zhejiang;Western Sahara;0.0
2020-03-16;Zhejiang;Yemen;0.0
2020-03-16;Zhejiang;Zambia;0.0
2020-03-16;Zhejiang;Zimbabwe;0.0
2020-03-17;;Afghanistan;22.0
2020-03-17;;Albania;55.0
2020-03-17;;Algeria;60.0
2020-03-17;;Andorra;39.0
2020-03-17;;Angola;0.0
2020-03-17;;Antigua and Barbuda;1.0
2020-03-17;;Argentina;68.0
2020-03-17;;Armenia;78.0
2020-03-17;;Austria;1332.0
2020-03-17;;Azerbaijan;28.0
2020-03-17;;Bahamas;1.0
2020-03-17;;Bahrain;228.0
2020-03-17;;Bangladesh;10.0
2020-03-17;;Barbados;2.0
2020-03-17;;Belarus;36.0
2020-03-17;;Belgium;1243.0
2020-03-17;;Belize;0.0
2020-03-17;;Benin;1.0
2020-03-17;;Bhutan;1.0
2020-03-17;;Bolivia;11.0
2020-03-17;;Bosnia and Herzegovina;26.0
2020-03-17;;Botswana;0.0
2020-03-17;;Brazil;321.0
2020-03-17;;Brunei;56.0
2020-03-17;;Bulgaria;67.0
2020-03-17;;Burkina Faso;15.0
2020-03-17;;Burma;0.0
2020-03-17;;Burundi;0.0
2020-03-17;;Cabo Verde;0.0
2020-03-17;;Cambodia;33.0
2020-03-17;;Cameroon;10.0
2020-03-17;;Central African Republic;1.0
2020-03-17;;Chad;0.0
2020-03-17;;Chile;201.0
2020-03-17;;China;1232.0
2020-03-17;;Colombia;75.0
2020-03-17;;Comoros;0.0
2020-03-17;;Congo (Brazzaville);1.0
2020-03-17;;Congo (Kinshasa);3.0
2020-03-17;;Costa Rica;41.0
2020-03-17;;Cote d'Ivoire;5.0
2020-03-17;;Croatia;65.0
2020-03-17;;Cuba;5.0
2020-03-17;;Cyprus;46.0
2020-03-17;;Czechia;396.0
2020-03-17;;Denmark;977.0
2020-03-17;;Diamond Princess;706.0
2020-03-17;;Djibouti;0.0
2020-03-17;;Dominica;0.0
2020-03-17;;Dominican Republic;21.0
2020-03-17;;Ecuador;58.0
2020-03-17;;Egypt;196.0
2020-03-17;;El Salvador;0.0
2020-03-17;;Equatorial Guinea;1.0
2020-03-17;;Eritrea;0.0
2020-03-17;;Estonia;225.0
2020-03-17;;Eswatini;1.0
2020-03-17;;Ethiopia;5.0
2020-03-17;;Fiji;0.0
2020-03-17;;Finland;321.0
2020-03-17;;France;7652.0
2020-03-17;;Gabon;1.0
2020-03-17;;Gambia;1.0
2020-03-17;;Georgia;34.0
2020-03-17;;Germany;9257.0
2020-03-17;;Ghana;7.0
2020-03-17;;Greece;387.0
2020-03-17;;Grenada;0.0
2020-03-17;;Guatemala;6.0
2020-03-17;;Guinea;1.0
2020-03-17;;Guinea-Bissau;0.0
2020-03-17;;Guyana;7.0
2020-03-17;;Haiti;0.0
2020-03-17;;Holy See;1.0
2020-03-17;;Honduras;8.0
2020-03-17;;Hungary;50.0
2020-03-17;;Iceland;220.0
2020-03-17;;India;142.0
2020-03-17;;Indonesia;172.0
2020-03-17;;Iran;16169.0
2020-03-17;;Iraq;154.0
2020-03-17;;Ireland;223.0
2020-03-17;;Israel;250.0
2020-03-17;;Italy;31506.0
2020-03-17;;Jamaica;12.0
2020-03-17;;Japan;893.0
2020-03-17;;Jordan;34.0
2020-03-17;;Kazakhstan;33.0
2020-03-17;;Kenya;3.0
2020-03-17;;Korea, South;8320.0
2020-03-17;;Kosovo;0.0
2020-03-17;;Kuwait;130.0
2020-03-17;;Kyrgyzstan;0.0
2020-03-17;;Laos;0.0
2020-03-17;;Latvia;49.0
2020-03-17;;Lebanon;120.0
2020-03-17;;Lesotho;0.0
2020-03-17;;Liberia;1.0
2020-03-17;;Libya;0.0
2020-03-17;;Liechtenstein;7.0
2020-03-17;;Lithuania;25.0
2020-03-17;;Luxembourg;140.0
2020-03-17;;MS Zaandam;0.0
2020-03-17;;Madagascar;0.0
2020-03-17;;Malawi;0.0
2020-03-17;;Malaysia;673.0
2020-03-17;;Maldives;13.0
2020-03-17;;Mali;0.0
2020-03-17;;Malta;38.0
2020-03-17;;Mauritania;1.0
2020-03-17;;Mauritius;0.0
2020-03-17;;Mexico;93.0
2020-03-17;;Moldova;30.0
2020-03-17;;Monaco;7.0
2020-03-17;;Mongolia;5.0
2020-03-17;;Montenegro;2.0
2020-03-17;;Morocco;38.0
2020-03-17;;Mozambique;0.0
2020-03-17;;Namibia;2.0
2020-03-17;;Nepal;1.0
2020-03-17;;Netherlands;1705.0
2020-03-17;;New Zealand;12.0
2020-03-17;;Nicaragua;0.0
2020-03-17;;Niger;0.0
2020-03-17;;Nigeria;3.0
2020-03-17;;North Macedonia;26.0
2020-03-17;;Norway;1463.0
2020-03-17;;Oman;24.0
2020-03-17;;Pakistan;299.0
2020-03-17;;Panama;69.0
2020-03-17;;Papua New Guinea;0.0
2020-03-17;;Paraguay;9.0
2020-03-17;;Peru;117.0
2020-03-17;;Philippines;187.0
2020-03-17;;Poland;238.0
2020-03-17;;Portugal;448.0
2020-03-17;;Qatar;439.0
2020-03-17;;Romania;184.0
2020-03-17;;Russia;114.0
2020-03-17;;Rwanda;7.0
2020-03-17;;Saint Kitts and Nevis;0.0
2020-03-17;;Saint Lucia;2.0
2020-03-17;;Saint Vincent and the Grenadines;1.0
2020-03-17;;San Marino;109.0
2020-03-17;;Sao Tome and Principe;0.0
2020-03-17;;Saudi Arabia;171.0
2020-03-17;;Senegal;26.0
2020-03-17;;Serbia;65.0
2020-03-17;;Seychelles;4.0
2020-03-17;;Sierra Leone;0.0
2020-03-17;;Singapore;266.0
2020-03-17;;Slovakia;72.0
2020-03-17;;Slovenia;275.0
2020-03-17;;Somalia;1.0
2020-03-17;;South Africa;62.0
2020-03-17;;South Sudan;0.0
2020-03-17;;Spain;11748.0
2020-03-17;;Sri Lanka;44.0
2020-03-17;;Sudan;1.0
2020-03-17;;Suriname;1.0
2020-03-17;;Sweden;1190.0
2020-03-17;;Switzerland;2700.0
2020-03-17;;Syria;0.0
2020-03-17;;Taiwan*;77.0
2020-03-17;;Tajikistan;0.0
2020-03-17;;Tanzania;1.0
2020-03-17;;Thailand;177.0
2020-03-17;;Timor-Leste;0.0
2020-03-17;;Togo;1.0
2020-03-17;;Trinidad and Tobago;5.0
2020-03-17;;Tunisia;24.0
2020-03-17;;Turkey;47.0
2020-03-17;;US;6141.0
2020-03-17;;Uganda;0.0
2020-03-17;;Ukraine;14.0
2020-03-17;;United Arab Emirates;98.0
2020-03-17;;United Kingdom;4452.0
2020-03-17;;Uruguay;50.0
2020-03-17;;Uzbekistan;10.0
2020-03-17;;Venezuela;33.0
2020-03-17;;Vietnam;66.0
2020-03-17;;West Bank and Gaza;39.0
2020-03-17;;Western Sahara;0.0
2020-03-17;;Yemen;0.0
2020-03-17;;Zambia;0.0
2020-03-17;;Zimbabwe;0.0
2020-03-17;Alberta;Canada;74.0
2020-03-17;Anguilla;United Kingdom;0.0
2020-03-17;Anhui;China;990.0
2020-03-17;Aruba;Netherlands;3.0
2020-03-17;Australian Capital Territory;Australia;2.0
2020-03-17;Beijing;China;456.0
2020-03-17;Bermuda;United Kingdom;0.0
2020-03-17;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-17;British Columbia;Canada;103.0
2020-03-17;British Virgin Islands;United Kingdom;0.0
2020-03-17;Cayman Islands;United Kingdom;1.0
2020-03-17;Channel Islands;United Kingdom;6.0
2020-03-17;Chongqing;China;576.0
2020-03-17;Curacao;Netherlands;3.0
2020-03-17;Diamond Princess;Canada;0.0
2020-03-17;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-17;Faroe Islands;Denmark;47.0
2020-03-17;French Guiana;France;11.0
2020-03-17;French Polynesia;France;3.0
2020-03-17;Fujian;China;296.0
2020-03-17;Gansu;China;133.0
2020-03-17;Gibraltar;United Kingdom;3.0
2020-03-17;Grand Princess;Canada;8.0
2020-03-17;Greenland;Denmark;1.0
2020-03-17;Guadeloupe;France;18.0
2020-03-17;Guangdong;China;1364.0
2020-03-17;Guangxi;China;253.0
2020-03-17;Guizhou;China;147.0
2020-03-17;Hainan;China;168.0
2020-03-17;Hebei;China;318.0
2020-03-17;Heilongjiang;China;482.0
2020-03-17;Henan;China;1273.0
2020-03-17;Hong Kong;China;162.0
2020-03-17;Hubei;China;67799.0
2020-03-17;Hunan;China;1018.0
2020-03-17;Inner Mongolia;China;75.0
2020-03-17;Isle of Man;United Kingdom;0.0
2020-03-17;Jiangsu;China;631.0
2020-03-17;Jiangxi;China;935.0
2020-03-17;Jilin;China;93.0
2020-03-17;Liaoning;China;125.0
2020-03-17;Macau;China;12.0
2020-03-17;Manitoba;Canada;8.0
2020-03-17;Martinique;France;16.0
2020-03-17;Mayotte;France;1.0
2020-03-17;Montserrat;United Kingdom;0.0
2020-03-17;New Brunswick;Canada;8.0
2020-03-17;New Caledonia;France;0.0
2020-03-17;New South Wales;Australia;210.0
2020-03-17;Newfoundland and Labrador;Canada;3.0
2020-03-17;Ningxia;China;75.0
2020-03-17;Northern Territory;Australia;1.0
2020-03-17;Northwest Territories;Canada;0.0
2020-03-17;Nova Scotia;Canada;7.0
2020-03-17;Ontario;Canada;185.0
2020-03-17;Prince Edward Island;Canada;1.0
2020-03-17;Qinghai;China;18.0
2020-03-17;Quebec;Canada;74.0
2020-03-17;Queensland;Australia;78.0
2020-03-17;Reunion;France;9.0
2020-03-17;Saint Barthelemy;France;3.0
2020-03-17;Saint Pierre and Miquelon;France;0.0
2020-03-17;Saskatchewan;Canada;7.0
2020-03-17;Shaanxi;China;246.0
2020-03-17;Shandong;China;761.0
2020-03-17;Shanghai;China;358.0
2020-03-17;Shanxi;China;133.0
2020-03-17;Sichuan;China;540.0
2020-03-17;Sint Maarten;Netherlands;0.0
2020-03-17;South Australia;Australia;29.0
2020-03-17;St Martin;France;2.0
2020-03-17;Tasmania;Australia;7.0
2020-03-17;Tianjin;China;136.0
2020-03-17;Tibet;China;1.0
2020-03-17;Turks and Caicos Islands;United Kingdom;0.0
2020-03-17;Victoria;Australia;94.0
2020-03-17;Western Australia;Australia;31.0
2020-03-17;Xinjiang;China;76.0
2020-03-17;Yukon;Canada;0.0
2020-03-17;Yunnan;China;176.0
2020-03-17;Zhejiang;Afghanistan;22.0
2020-03-17;Zhejiang;Albania;55.0
2020-03-17;Zhejiang;Algeria;60.0
2020-03-17;Zhejiang;Andorra;39.0
2020-03-17;Zhejiang;Angola;0.0
2020-03-17;Zhejiang;Antigua and Barbuda;1.0
2020-03-17;Zhejiang;Argentina;68.0
2020-03-17;Zhejiang;Armenia;78.0
2020-03-17;Zhejiang;Austria;1332.0
2020-03-17;Zhejiang;Azerbaijan;28.0
2020-03-17;Zhejiang;Bahamas;1.0
2020-03-17;Zhejiang;Bahrain;228.0
2020-03-17;Zhejiang;Bangladesh;10.0
2020-03-17;Zhejiang;Barbados;2.0
2020-03-17;Zhejiang;Belarus;36.0
2020-03-17;Zhejiang;Belgium;1243.0
2020-03-17;Zhejiang;Belize;0.0
2020-03-17;Zhejiang;Benin;1.0
2020-03-17;Zhejiang;Bhutan;1.0
2020-03-17;Zhejiang;Bolivia;11.0
2020-03-17;Zhejiang;Bosnia and Herzegovina;26.0
2020-03-17;Zhejiang;Botswana;0.0
2020-03-17;Zhejiang;Brazil;321.0
2020-03-17;Zhejiang;Brunei;56.0
2020-03-17;Zhejiang;Bulgaria;67.0
2020-03-17;Zhejiang;Burkina Faso;15.0
2020-03-17;Zhejiang;Burma;0.0
2020-03-17;Zhejiang;Burundi;0.0
2020-03-17;Zhejiang;Cabo Verde;0.0
2020-03-17;Zhejiang;Cambodia;33.0
2020-03-17;Zhejiang;Cameroon;10.0
2020-03-17;Zhejiang;Central African Republic;1.0
2020-03-17;Zhejiang;Chad;0.0
2020-03-17;Zhejiang;Chile;201.0
2020-03-17;Zhejiang;China;1232.0
2020-03-17;Zhejiang;Colombia;75.0
2020-03-17;Zhejiang;Comoros;0.0
2020-03-17;Zhejiang;Congo (Brazzaville);1.0
2020-03-17;Zhejiang;Congo (Kinshasa);3.0
2020-03-17;Zhejiang;Costa Rica;41.0
2020-03-17;Zhejiang;Cote d'Ivoire;5.0
2020-03-17;Zhejiang;Croatia;65.0
2020-03-17;Zhejiang;Cuba;5.0
2020-03-17;Zhejiang;Cyprus;46.0
2020-03-17;Zhejiang;Czechia;396.0
2020-03-17;Zhejiang;Denmark;977.0
2020-03-17;Zhejiang;Diamond Princess;706.0
2020-03-17;Zhejiang;Djibouti;0.0
2020-03-17;Zhejiang;Dominica;0.0
2020-03-17;Zhejiang;Dominican Republic;21.0
2020-03-17;Zhejiang;Ecuador;58.0
2020-03-17;Zhejiang;Egypt;196.0
2020-03-17;Zhejiang;El Salvador;0.0
2020-03-17;Zhejiang;Equatorial Guinea;1.0
2020-03-17;Zhejiang;Eritrea;0.0
2020-03-17;Zhejiang;Estonia;225.0
2020-03-17;Zhejiang;Eswatini;1.0
2020-03-17;Zhejiang;Ethiopia;5.0
2020-03-17;Zhejiang;Fiji;0.0
